sample_id,character_name,backstory,label,novel_title,evidence_id,evidence_text,evidence_type,causal_markers,emotional_markers,temporal_position,character_role,narrative_importance,backstory_relevance
134,Faria,After graduation a secret society enlisted him as strategist and propagandist in a campaign against corrupt rulers.,consistent,The Count of Monte Cristo,Faria_7310_7772_1505226033,"

All hands obeyed, and at once the eight or ten seamen who composed the
crew, sprang to their respective stations at the spanker brails and
outhaul, topsail sheets and halyards, the jib downhaul, and the topsail
clewlines and buntlines. The young sailor gave a look to see that his
orders were promptly and accurately obeyed, and then turned again to
the owner.

“And how did this misfortune occur?” inquired the latter, resuming the
interrupted conversation.

",action,then,ire,0.002762019697621187,mentioned,0.30000000000000004,0.7999999999999999
106,Noirtier,At a society meeting he met Fernand; though on opposite sides they used each other—Noirtier exploiting Fernand’s military information.,contradict,The Count of Monte Cristo,Noirtier_17754_18216_3800706709,"

“Yes, yes, I know how good a son you are, so now hasten away to see
your father. I have a son too, and I should be very wroth with those
who detained him from me after a three months’ voyage.”

“Then I have your leave, sir?”

“Yes, if you have nothing more to say to me.”

“Nothing.”

“Captain Leclere did not, before he died, give you a letter for me?”

“He was unable to write, sir. But that reminds me that I must ask your
leave of absence for some days.”

",negative,so|then,,0.006708193941390773,mentioned,0.4,0.6
102,Noirtier,"During the Revolution he acted as a militant republican, attended major assemblies and helped organise trials of royalists.",consistent,The Count of Monte Cristo,Noirtier_25664_25891_1844854914,"

The old man nodded.

“So that you have lived for three months on sixty francs,” muttered
Edmond.

“You know how little I require,” said the old man.

“Heaven pardon me,” cried Edmond, falling on his knees before his
father.

",action,so,ire,0.009696918402154602,mentioned,0.30000000000000004,0.2
89,Noirtier,"**Turning Point**: Arguing for procedural justice at Louis XVI’s trial (1793) he was driven from the inner circle, an experience that later anchored his insistence on legal formalism.",contradict,The Count of Monte Cristo,Noirtier_48263_48922_3428178390,"

“I called you because you were running like a madman, and I was afraid
you would throw yourself into the sea,” said Caderousse, laughing.
“Why, when a man has friends, they are not only to offer him a glass of
wine, but, moreover, to prevent his swallowing three or four pints of
water unnecessarily!”

Fernand gave a groan, which resembled a sob, and dropped his head into
his hands, his elbows leaning on the table.

“Well, Fernand, I must say,” said Caderousse, beginning the
conversation, with that brutality of the common people in which
curiosity destroys all diplomacy, “you look uncommonly like a rejected
lover;” and he burst into a hoarse laugh.

",negative,so|because,love|afraid,0.018235753305922208,mentioned,0.7000000000000001,1.0
108,Noirtier,"He married a gentle apolitical woman, hoping domestic peace would replace political strife, and pinned on his son Villefort the hope that the boy would carry his ideals forward.",consistent,The Count of Monte Cristo,Noirtier_23624_24143_3084771806,"

“God forgive me,” said the young man, “for rejoicing at happiness
derived from the misery of others, but, Heaven knows, I did not seek
this good fortune; it has happened, and I really cannot pretend to
lament it. The good Captain Leclere is dead, father, and it is probable
that, with the aid of M. Morrel, I shall have his place. Do you
understand, father? Only imagine me a captain at twenty, with a hundred
louis pay, and a share in the profits! Is this not more than a poor
sailor like me could have hoped for?”

",negative,,hope|misery|happiness,0.00892612220746962,mentioned,0.45000000000000007,0.8999999999999999
109,Noirtier,Villefort’s drift toward the royalists disappointed him; father and son argued politics at every family gathering.,contradict,The Count of Monte Cristo,Noirtier_28516_28796_3524053553,"

“‘I thought you were at Smyrna.’—‘I was; but am now back again.’

“‘And where is the dear boy, our little Edmond?’

“‘Why, with his father, no doubt,’ replied Danglars. And so I came,”
added Caderousse, “as fast as I could to have the pleasure of shaking
hands with a friend.”

",negative,so,,0.01077452170962596,mentioned,0.44999999999999996,0.6
116,Faria,"In Lisbon he backed constitutionalist Prince Pedro, was branded a Jacobin plotter out to poison King John VI and fled conservatives’ pursuit.",contradict,The Count of Monte Cristo,Faria_20770_21503_2559705651,"

The young sailor jumped into the skiff, and sat down in the stern
sheets, with the order that he be put ashore at La Canebière. The two
oarsmen bent to their work, and the little boat glided away as rapidly
as possible in the midst of the thousand vessels which choke up the
narrow way which leads between the two rows of ships from the mouth of
the harbor to the Quai d’Orléans.

The shipowner, smiling, followed him with his eyes until he saw him
spring out on the quay and disappear in the midst of the throng, which
from five o’clock in the morning until nine o’clock at night, swarms in
the famous street of La Canebière,—a street of which the modern
Phocéens are so proud that they say with all the gravity in the world,
and ",action,so,,0.007847763217454453,mentioned,0.25,0.7
122,Faria,At a Vienna-congress salon he briefly watched young prosecutor Villefort tamper with evidence against an Italian revolutionary.,contradict,The Count of Monte Cristo,Faria_25664_25891_1844854914,"

The old man nodded.

“So that you have lived for three months on sixty francs,” muttered
Edmond.

“You know how little I require,” said the old man.

“Heaven pardon me,” cried Edmond, falling on his knees before his
father.

",action,so,ire,0.009696918402154602,mentioned,0.30000000000000004,0.2
130,Faria,What seemed an epileptic fit was in fact sudden death from years of drinking prison water laced with lead.,contradict,The Count of Monte Cristo,Faria_20703_21153_2960666008,"

“I hope soon to see you again, my dear Edmond. Good luck to you.”

The young sailor jumped into the skiff, and sat down in the stern
sheets, with the order that he be put ashore at La Canebière. The two
oarsmen bent to their work, and the little boat glided away as rapidly
as possible in the midst of the thousand vessels which choke up the
narrow way which leads between the two rows of ships from the mouth of
the harbor to the Quai d’Orléans.

",action,so,hope,0.007822447852236859,mentioned,0.30000000000000004,0.8999999999999999
106,Noirtier,At a society meeting he met Fernand; though on opposite sides they used each other—Noirtier exploiting Fernand’s military information.,contradict,The Count of Monte Cristo,Noirtier_7027_7312_162656722,"

“What happened to him?” asked the owner, with an air of considerable
resignation. “What happened to the worthy captain?”

“He died.”

“Fell into the sea?”

“No, sir, he died of brain-fever in dreadful agony.” Then turning to
the crew, he said, “Bear a hand there, to take in sail!”

",action,then,dread,0.0026550906176722408,mentioned,0.30000000000000004,0.30000000000000004
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_51009_51283_882213834,"

“Well, never mind,” answered Caderousse, pouring out a glass of wine
for Fernand, and filling his own for the eighth or ninth time, while
Danglars had merely sipped his. “Never mind—in the meantime he marries
Mercédès—the lovely Mercédès—at least he returns to do that.”

",negative,,love,0.0192733054385717,mentioned,0.25,0.45
99,Noirtier,"Born into a Parisian legal family, he absorbed his father’s staunch republicanism and his mother’s gentler sensibility, learning to balance reason with feeling.",consistent,The Count of Monte Cristo,Noirtier_10651_10992_2686138320,"

“Yes,” said Danglars, darting at Edmond a look gleaming with hate.
“Yes, he is young, and youth is invariably self-confident. Scarcely was
the captain’s breath out of his body when he assumed the command
without consulting anyone, and he caused us to lose a day and a half at
the Island of Elba, instead of making for Marseilles direct.”

",action,,ire|hate,0.004024387387053798,mentioned,0.25,0.30000000000000004
